集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,24061,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,カウントダウン１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24061,トリアファモン・フェンキノトリオン・フェントラザミド粒剤,カウントダウン１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24087,トリアファモン・フェンキノトリオン・フェントラザミド水和剤,カウントダウンフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ヘラオモダカ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23319,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ粒剤,カリュード１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23318,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,カリュードフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22984,ピラゾレート・プロピリスルフロン粒剤,キクンジャーＺ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,アオミドロ・藻類による表層はく離（北海道、関東・東山・東海）,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,ヘラオモダカ（北海道）,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19098,イマゾスルフロン・エトベンザニド・ダイムロン粒剤,キックバイ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24327,イマゾスルフロン・テフリルトリオン・ピラクロニル粒剤,キラリ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24291,シクロピリモレート・トリアファモン・ピラゾレート粒剤,クサウェポン１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,24288,シクロピリモレート・トリアファモン・ピラゾレート水和剤,クサウェポンフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23680,ピラクロニル・ピラゾレート・ベンゾビシクロン粒剤,クサバルカン１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23680,ピラクロニル・ピラゾレート・ベンゾビシクロン粒剤,クサバルカン１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23680,ピラクロニル・ピラゾレート・ベンゾビシクロン粒剤,クサバルカン１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23680,ピラクロニル・ピラゾレート・ベンゾビシクロン粒剤,クサバルカン１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23680,ピラクロニル・ピラゾレート・ベンゾビシクロン粒剤,クサバルカン１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23682,ピラクロニル・ピラゾレート・ベンゾビシクロン水和剤,クサバルカンフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
